file_path,label
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_3764.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_51644.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.200\galaxy_fits_44583.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_5484.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_11088.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_54632.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_59494.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_77846.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.100\galaxy_fits_54385.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_67816.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.100\galaxy_fits_57168.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.100\galaxy_fits_36570.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.010\galaxy_fits_24834.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_47449.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_52157.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_yz_0.010\galaxy_fits_66481.fits,-1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_xy_0.200\galaxy_fits_51237.fits,1
D:\study\senior_fall\thesis\pre_project\galaxy_figure\Nicola_fits\fits_zx_0.200\galaxy_fits_40762.fits,1
